id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_score,away_winner,game_id,season,season_type,home_logo,away_logo,status_type_alt_detail,PBP,game_date_time,game_date,team_box,player_box
400539648,s:40~l:59~e:400539648~c:400539648,2014-08-12T23:00Z,9617,TRUE,FALSE,FALSE,FALSE,2014-08-12T23:00Z,"","",1,STD,1830,Madison Square Garden,New York,NY,19763,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,64,FALSE,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,76,TRUE,400539648,2014,2,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,"",TRUE,2014-08-12T23:00:00Z,2014-08-12,TRUE,TRUE
400539647,s:40~l:59~e:400539647~c:400539647,2014-08-11T01:00Z,6079,TRUE,FALSE,FALSE,FALSE,2014-08-11T01:00Z,"","",1,STD,2184,KeyArena,Seattle,WA,17459,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,74,TRUE,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,FALSE,1911,68,FALSE,400539647,2014,2,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,"","",TRUE,2014-08-11T01:00:00Z,2014-08-10,TRUE,TRUE
400539646,s:40~l:59~e:400539646~c:400539646,2014-08-10T22:00Z,6021,TRUE,FALSE,FALSE,FALSE,2014-08-10T22:00Z,"","",1,STD,977,Allstate Arena,Glenview,IL,0,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,80,TRUE,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,69,FALSE,400539646,2014,2,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,"",TRUE,2014-08-10T22:00:00Z,2014-08-10,TRUE,TRUE
400539645,s:40~l:59~e:400539645~c:400539645,2014-08-10T20:30Z,9573,TRUE,FALSE,FALSE,FALSE,2014-08-10T20:30Z,"","",1,STD,780,AT&T Center,San Antonio,TX,18500,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Stars,SA,San Antonio Stars,Stars,000000,c7cfd4,FALSE,780,82,TRUE,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,76,FALSE,400539645,2014,2,"",https://a.espncdn.com/i/teamlogos/wnba/500/la.png,"",TRUE,2014-08-10T20:30:00Z,2014-08-10,TRUE,TRUE
400539643,s:40~l:59~e:400539643~c:400539643,2014-08-10T20:00Z,7348,TRUE,FALSE,FALSE,FALSE,2014-08-10T20:00Z,"","",1,STD,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,0,0,6,3,STATUS_FINAL,post,TRUE,Final,Final/2OT,Final/2OT,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,89,TRUE,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,81,FALSE,400539643,2014,2,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,2OT,TRUE,2014-08-10T20:00:00Z,2014-08-10,TRUE,TRUE
400539644,s:40~l:59~e:400539644~c:400539644,2014-08-10T19:00Z,8482,TRUE,FALSE,FALSE,FALSE,2014-08-10T19:00Z,"","",1,STD,1830,Madison Square Garden,New York,NY,19763,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,76,FALSE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,90,TRUE,400539644,2014,2,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,"",TRUE,2014-08-10T19:00:00Z,2014-08-10,TRUE,TRUE
400539642,s:40~l:59~e:400539642~c:400539642,2014-08-10T02:00Z,12379,TRUE,FALSE,FALSE,FALSE,2014-08-10T02:00Z,"","",1,STD,1949,Footprint Center,Phoenix,AZ,17071,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,82,TRUE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,80,FALSE,400539642,2014,2,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,"",TRUE,2014-08-10T02:00:00Z,2014-08-09,TRUE,TRUE
400539641,s:40~l:59~e:400539641~c:400539641,2014-08-09T02:30Z,8100,TRUE,FALSE,FALSE,FALSE,2014-08-09T02:30Z,"","",1,STD,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,0,0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,80,TRUE,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,77,FALSE,400539641,2014,2,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,OT,TRUE,2014-08-09T02:30:00Z,2014-08-08,TRUE,TRUE
400539640,s:40~l:59~e:400539640~c:400539640,2014-08-09T00:00Z,6990,TRUE,FALSE,FALSE,FALSE,2014-08-09T00:00Z,"","",1,STD,1911,BOK Center,Tulsa,OK,0,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,FALSE,1911,79,TRUE,17,s:40~l:59~t:17,San Antonio,Stars,SA,San Antonio Stars,Stars,000000,c7cfd4,FALSE,780,62,FALSE,400539640,2014,2,"","","",TRUE,2014-08-09T00:00:00Z,2014-08-08,TRUE,TRUE
400539639,s:40~l:59~e:400539639~c:400539639,2014-08-08T23:30Z,9125,TRUE,FALSE,FALSE,FALSE,2014-08-08T23:30Z,"","",1,STD,1830,Madison Square Garden,New York,NY,19763,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,71,TRUE,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,66,FALSE,400539639,2014,2,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,"",TRUE,2014-08-08T23:30:00Z,2014-08-08,TRUE,TRUE
400539638,s:40~l:59~e:400539638~c:400539638,2014-08-08T23:00Z,7089,TRUE,FALSE,FALSE,FALSE,2014-08-08T23:00Z,"","",1,STD,2183,Gainbridge Fieldhouse,Indianapolis,IN,17923,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,61,FALSE,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,74,TRUE,400539638,2014,2,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,"",TRUE,2014-08-08T23:00:00Z,2014-08-08,TRUE,TRUE
400539637,s:40~l:59~e:400539637~c:400539637,2014-08-08T02:00Z,9686,TRUE,FALSE,FALSE,FALSE,2014-08-08T02:00Z,"","",1,STD,2184,KeyArena,Seattle,WA,17459,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,88,TRUE,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,68,FALSE,400539637,2014,2,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,"",TRUE,2014-08-08T02:00:00Z,2014-08-07,TRUE,TRUE
400539635,s:40~l:59~e:400539635~c:400539635,2014-08-08T00:00Z,9222,TRUE,FALSE,FALSE,FALSE,2014-08-08T00:00Z,"","",1,STD,2029,Target Center,Minneapolis,MN,19006,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,74,TRUE,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,64,FALSE,400539635,2014,2,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,"",TRUE,2014-08-08T00:00:00Z,2014-08-07,TRUE,TRUE
400539636,s:40~l:59~e:400539636~c:400539636,2014-08-08T00:00Z,7022,TRUE,FALSE,FALSE,FALSE,2014-08-08T00:00Z,"","",1,STD,780,AT&T Center,San Antonio,TX,18500,FALSE,0,0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,17,s:40~l:59~t:17,San Antonio,Stars,SA,San Antonio Stars,Stars,000000,c7cfd4,FALSE,780,73,FALSE,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,78,TRUE,400539636,2014,2,"",https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,OT,TRUE,2014-08-08T00:00:00Z,2014-08-07,TRUE,TRUE
400539634,s:40~l:59~e:400539634~c:400539634,2014-08-06T02:30Z,7832,TRUE,FALSE,FALSE,FALSE,2014-08-06T02:30Z,"","",1,STD,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,90,FALSE,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,FALSE,1911,96,TRUE,400539634,2014,2,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,"","",TRUE,2014-08-06T02:30:00Z,2014-08-05,TRUE,TRUE
400539633,s:40~l:59~e:400539633~c:400539633,2014-08-06T02:00Z,12346,TRUE,FALSE,FALSE,FALSE,2014-08-06T02:00Z,"","",1,STD,1949,Footprint Center,Phoenix,AZ,17071,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,75,TRUE,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,67,FALSE,400539633,2014,2,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,"",TRUE,2014-08-06T02:00:00Z,2014-08-05,TRUE,TRUE
400539630,s:40~l:59~e:400539630~c:400539630,2014-08-05T23:00Z,5343,TRUE,FALSE,FALSE,FALSE,2014-08-05T23:00Z,"","",1,STD,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,66,FALSE,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,82,TRUE,400539630,2014,2,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,"",TRUE,2014-08-05T23:00:00Z,2014-08-05,TRUE,TRUE
400539631,s:40~l:59~e:400539631~c:400539631,2014-08-05T23:00Z,6556,TRUE,FALSE,FALSE,FALSE,2014-08-05T23:00Z,"","",1,STD,2183,Gainbridge Fieldhouse,Indianapolis,IN,17923,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,64,FALSE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,66,TRUE,400539631,2014,2,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,"",TRUE,2014-08-05T23:00:00Z,2014-08-05,TRUE,TRUE
400539632,s:40~l:59~e:400539632~c:400539632,2014-08-05T23:00Z,7105,TRUE,FALSE,FALSE,FALSE,2014-08-05T23:00Z,"","",1,STD,1823,Capital One Arena,Washington,DC,20362,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,79,TRUE,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,46,FALSE,400539632,2014,2,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,"",TRUE,2014-08-05T23:00:00Z,2014-08-05,TRUE,TRUE
400539629,s:40~l:59~e:400539629~c:400539629,2014-08-04T01:00Z,5736,TRUE,FALSE,FALSE,FALSE,2014-08-04T01:00Z,"","",1,STD,2184,KeyArena,Seattle,WA,17459,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,71,TRUE,17,s:40~l:59~t:17,San Antonio,Stars,SA,San Antonio Stars,Stars,000000,c7cfd4,FALSE,780,65,FALSE,400539629,2014,2,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,"","",TRUE,2014-08-04T01:00:00Z,2014-08-03,TRUE,TRUE
400539628,s:40~l:59~e:400539628~c:400539628,2014-08-03T22:00Z,6107,TRUE,FALSE,FALSE,FALSE,2014-08-03T22:00Z,"","",1,STD,977,Allstate Arena,Glenview,IL,0,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,76,TRUE,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,65,FALSE,400539628,2014,2,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,"",TRUE,2014-08-03T22:00:00Z,2014-08-03,TRUE,TRUE
400539627,s:40~l:59~e:400539627~c:400539627,2014-08-03T19:30Z,8110,TRUE,FALSE,FALSE,FALSE,2014-08-03T19:30Z,"","",1,STD,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,70,TRUE,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,69,FALSE,400539627,2014,2,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,"",TRUE,2014-08-03T19:30:00Z,2014-08-03,TRUE,TRUE
400539626,s:40~l:59~e:400539626~c:400539626,2014-08-03T19:00Z,6547,TRUE,FALSE,FALSE,FALSE,2014-08-03T19:00Z,"","",1,STD,1827,State Farm Arena,Atlanta,GA,16888,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,76,FALSE,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,83,TRUE,400539626,2014,2,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,"",TRUE,2014-08-03T19:00:00Z,2014-08-03,TRUE,TRUE
400539625,s:40~l:59~e:400539625~c:400539625,2014-08-03T02:00Z,9239,TRUE,FALSE,FALSE,FALSE,2014-08-03T02:00Z,"","",1,STD,1949,Footprint Center,Phoenix,AZ,17071,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,79,TRUE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,69,FALSE,400539625,2014,2,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,"",TRUE,2014-08-03T02:00:00Z,2014-08-02,TRUE,TRUE
400539624,s:40~l:59~e:400539624~c:400539624,2014-08-03T00:00Z,6339,TRUE,FALSE,FALSE,FALSE,2014-08-03T00:00Z,"","",1,STD,1911,BOK Center,Tulsa,OK,0,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,FALSE,1911,75,FALSE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,84,TRUE,400539624,2014,2,"",https://a.espncdn.com/i/teamlogos/wnba/500/min.png,"",TRUE,2014-08-03T00:00:00Z,2014-08-02,TRUE,TRUE
400539623,s:40~l:59~e:400539623~c:400539623,2014-08-02T00:00Z,8816,TRUE,FALSE,FALSE,FALSE,2014-08-02T00:00Z,"","",1,STD,780,AT&T Center,San Antonio,TX,18500,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Stars,SA,San Antonio Stars,Stars,000000,c7cfd4,FALSE,780,79,FALSE,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,89,TRUE,400539623,2014,2,"",https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,"",TRUE,2014-08-02T00:00:00Z,2014-08-01,TRUE,TRUE
400539622,s:40~l:59~e:400539622~c:400539622,2014-08-01T02:00Z,6179,TRUE,FALSE,FALSE,FALSE,2014-08-01T02:00Z,"","",1,STD,2184,KeyArena,Seattle,WA,17459,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,67,FALSE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,76,TRUE,400539622,2014,2,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,"",TRUE,2014-08-01T02:00:00Z,2014-07-31,TRUE,TRUE
400539619,s:40~l:59~e:400539619~c:400539619,2014-08-01T00:00Z,6043,TRUE,FALSE,FALSE,FALSE,2014-08-01T00:00Z,"","",1,STD,977,Allstate Arena,Glenview,IL,0,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,87,TRUE,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,74,FALSE,400539619,2014,2,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,"",TRUE,2014-08-01T00:00:00Z,2014-07-31,TRUE,TRUE
400539620,s:40~l:59~e:400539620~c:400539620,2014-08-01T00:00Z,9513,TRUE,FALSE,FALSE,FALSE,2014-08-01T00:00Z,"","",1,STD,2029,Target Center,Minneapolis,MN,19006,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,75,TRUE,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,67,FALSE,400539620,2014,2,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,"",TRUE,2014-08-01T00:00:00Z,2014-07-31,TRUE,TRUE
400539621,s:40~l:59~e:400539621~c:400539621,2014-08-01T00:00Z,6841,TRUE,FALSE,FALSE,FALSE,2014-08-01T00:00Z,"","",1,STD,1911,BOK Center,Tulsa,OK,0,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,FALSE,1911,75,FALSE,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,85,TRUE,400539621,2014,2,"",https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,"",TRUE,2014-08-01T00:00:00Z,2014-07-31,TRUE,TRUE
400539618,s:40~l:59~e:400539618~c:400539618,2014-07-30T02:00Z,8983,TRUE,FALSE,FALSE,FALSE,2014-07-30T02:00Z,"","",1,STD,1949,Footprint Center,Phoenix,AZ,17071,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,90,TRUE,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,69,FALSE,400539618,2014,2,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,"",TRUE,2014-07-30T02:00:00Z,2014-07-29,TRUE,TRUE
400539616,s:40~l:59~e:400539616~c:400539616,2014-07-30T00:00Z,8986,TRUE,FALSE,FALSE,FALSE,2014-07-30T00:00Z,"","",1,STD,780,AT&T Center,San Antonio,TX,18500,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Stars,SA,San Antonio Stars,Stars,000000,c7cfd4,FALSE,780,92,TRUE,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,74,FALSE,400539616,2014,2,"",https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,"",TRUE,2014-07-30T00:00:00Z,2014-07-29,TRUE,TRUE
400539617,s:40~l:59~e:400539617~c:400539617,2014-07-30T00:00Z,4735,TRUE,FALSE,FALSE,FALSE,2014-07-30T00:00Z,"","",1,STD,1911,BOK Center,Tulsa,OK,0,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,FALSE,1911,80,TRUE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,74,FALSE,400539617,2014,2,"",https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,"",TRUE,2014-07-30T00:00:00Z,2014-07-29,TRUE,TRUE
400539615,s:40~l:59~e:400539615~c:400539615,2014-07-29T23:00Z,8946,TRUE,FALSE,FALSE,FALSE,2014-07-29T23:00Z,"","",1,STD,1830,Madison Square Garden,New York,NY,19763,FALSE,0,0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,80,TRUE,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,76,FALSE,400539615,2014,2,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,OT,TRUE,2014-07-29T23:00:00Z,2014-07-29,TRUE,TRUE
400539614,s:40~l:59~e:400539614~c:400539614,2014-07-29T16:00Z,4308,TRUE,FALSE,FALSE,FALSE,2014-07-29T16:00Z,"","",1,STD,1827,State Farm Arena,Atlanta,GA,16888,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,89,TRUE,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,80,FALSE,400539614,2014,2,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,"",TRUE,2014-07-29T16:00:00Z,2014-07-29,TRUE,TRUE
400539613,s:40~l:59~e:400539613~c:400539613,2014-07-29T02:30Z,6413,TRUE,FALSE,FALSE,FALSE,2014-07-29T02:30Z,"","",1,STD,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,77,TRUE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,73,FALSE,400539613,2014,2,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,"",TRUE,2014-07-29T02:30:00Z,2014-07-28,TRUE,TRUE
